title,pub_date,category,body,link
Videón a bizonyíték: az Európai Unióban sem mindenhol alapjog a magyarság vállalása,2025-12-23 21:58:44+00:00,Belföld,"„Ha ezért a videóért hat hónap börtön jár, akkor leülöm”– ezzel a mondattal vált ismertté az a felvétel, amelyben Kelemen Petra Piroska felvidéki magyar hagyományőrző saját családjának történetén keresztül beszél a felvidéki magyarság kollektív traumáiról.APiros7elemzése szerint a közösségi médiában terjedő videó nem politikai provokációként, hanem személyes vallomásként hat: családi emlékeken, túlélők történetein keresztül mutatja be a kitelepítések, jogfosztások és megbélyegzések következményeit.A megszólaló felidézi, hogy nagyszüleit és dédszüleit a második világháború után marhavagonokba rakták, állampolgárságuktól megfosztották és idegen földre száműzték, pusztán azért, mert nem voltak hajlandók reszlovakizálni.Elmondása szerint családtagjait háborús bűnösként kezelték, noha semmilyen bűnt nem követtek el;egyetlen „vétkük” az volt, hogy magyarként akartak élni. Külön kitér dédapjára is, aki magyar honvédként szolgált, mégis kollektív bűnösség alá esett.A videó egyik legerősebb üzenete az identitás nyílt vállalása: „Nem vagyok ‘ová’. Magyar vagyok.” Kelemen Petra Piroska hangsúlyozza, hogy ezt akkor sem hajlandó megtagadni, ha ezért jogi következmények érhetik. A hat hónap börtön lehetősége nem elrettentésként jelenik meg, hanem annak bizonyítékaként, hogy szerinte egy európai uniós országban ma is büntethető lehet a kényelmetlen igazság kimondása.A megszólalás végén az államfőhöz fordul: nem vádol, hanem kér. Arra figyelmeztet, hogy a múlt megismétlése nemcsak az elődök emlékét sérti, hanem a felvidéki magyar gyermekek jövőjét is veszélyezteti. Az üzenet lényege egyetlen mondatban foglalható össze: a történelmet nem szabad újra elkövetni.Nyitókép: képernyőkép / Facebook / Kelemen Petra Piroska",https://mandiner.hu/belfold/2025/12/videon-a-bizonyitek-az-europai-unioban-sem-mindenhol-alapjog-a-magyarsag-vallalasa
Hazakullogott a csúfos bukás után: egykori BEK-győztesnél építené újra magát a korábbi Fradi-edző,2025-12-23 21:52:11+00:00,Sport,"Immár nem csak pletyka: visszatért korábbi sikerei színhelyére, a belgrádi Crvena zvezdához Dejan Sztankovics. A Ferencváros labdarúgócsapatának korábbi vezetőedzőjét hivatalosan isbemutattaaz egykori BEK-győztes szerb klub, amelynél 2019 és 2022 között három bajnoki címet és két kupagyőzelmet ünnepelhetett.A szerbiai időszakot követően a Sampdoria következett Olaszországban, majd a ferencvárosi megálló, ahonnan 2024-ben a bajnoki aranyéremmel a tarsolyában vásárolta ki aSzpartak Moszkva.Botrányok szegélyezték az oroszkalandot, egyes vélemények szerint csúfos bukást könyvelhetett el, miután nem hozta az eredményeket, de egészen idén novemberig a fővárosban dolgozott.A válás után nem sok pihenőt kapott, máris visszatért szülővárosába és aláírt első felnőtt együtteséhez. Játékosként három évet húzott le a belgrádi nagycsapatban, mielőtt Olaszországba szerződött: 1995-ben jugoszláv bajnok volt, illetve mindhárom évben magasba emelhette a hazai kupát is.Fotó: Facebook/FK Crvena zvezda",https://mandiner.hu/sport/2025/12/hazakullogott-a-csufos-bukas-utan-az-egykori-bek-gyoztesnel-epitene-ujra-magat-a-korabbi-fradi-edzo
"Ezt nem látták jönni: mutatjuk, ki az első brüsszeli vezető, aki amerikai szankciót kapott a nyakába",2025-12-23 21:47:09+00:00,Külföld,"Szankcionálja az Amerikai Egyesült ÁllamokThierry Breton francia politikust, aki Ursula von der Leyen első Európai Bizottságában belső piacért felelős biztosként dolgozott– közölte az X-en Sarah B. Rogers amerikai külügyi államtitkár.WE’VE SANCTIONED: Thierry Breton, a mastermind of the Digital Services Act. In August 2024, while serving as European Commissioner for Internal Markets and Digital Services, he published a letter using the DSA to threaten@elonmuskahead of his livestream interview with President…Bretont Rogers közleményében„a Digitális Szolgáltatási Törvény mastermindjének”nevezte. (A Digitális Szolgáltatási Törvény, rövidítve DSA az amerikai techcégekre költséges és nehéz moderációs kötelezettségeket helyez, sokak szerint pedig a szólásszabadság korlátozására is alkalmas.)A szankció közvetlen indoka az, hogy Breton a DSA-ra hivatkozva fenyegette meg Elon Muskot Donald Trump elnökkel folytatott online beszélgetése előtt az amerikai elnökválasztási kampányban.Breton akkor emlékeztette Muskot közösségimédia-vállalata, az X jogi kötelességeire és az ezzel kapcsolatos„formális eljárásokra”az„illegális tartalom”és„dezinformáció”ügyében fennálló, európai előírásoknak való meg nem felelés miatt.Nyitókép: AFP/Olivier Hoslet",https://mandiner.hu/kulfold/2025/12/ezt-nem-lattak-jonni-mutatjuk-ki-az-elso-brusszeli-vezeto-aki-amerikai-szankciot-kapott-a-nyakaba
Egyedülálló kezdeményezéssel segít Mága Zoltán a rászoruló gyerekeknek,2025-12-23 21:42:50+00:00,Belföld,"Nemcsak zenei élményt, hanem valódi segítséget is hoz az új esztendő első napja, amikor Mága Zoltán Liszt Ferenc-díjas hegedűművész a XVIII. Budapesti Újévi Koncert bevételének egy részét jótékony célra fordítja – írta meg atenyek.hu.A támogatásból többek között mobilház épül az állami gondozásban élő gyermekek számára, amely biztonságos és szeretetteljes környezetet teremt, valamint lehetőséget ad közös táborozások és együttlétek megvalósítására.A Budapesti Újévi Koncertet január 1-jén 19:00 órakor rendezik meg a Papp László Budapest Sportaréna falai között,„Szép vagy, gyönyörű vagy, Magyarország – 18 éve együtt!”mottóval. Az esemény tizennyolc éve nem csupán kulturális, hanem társadalmi küldetést is betölt, hiszen a zene nyelvén szól az összetartozásról, a hála erejéről és a közös felelősségről. Mága Zoltán személyes jótékonysági felajánlása az évek során a koncert szerves részévé vált, az idei kezdeményezés pedig túlmutat a falakon és tetőkön, egy stabil, befogadó teret teremtve azok számára, akiknek erre a legnagyobb szükségük van.A koncertre mintegy 13 000 nézőt várnak, akik emelkedett, ünnepi hangverseny keretében köszönthetik az új évet. A program műfajokon átívelő, hiszen a klasszikus zene, az opera, a filmzene és a könnyűzene szimfonikus hangszerelésben találkozik, Kossuth- és Jászai Mari-díjas művészek, valamint kivételes fiatal tehetségek közreműködésével. A világszínvonalú fény- és vizuális technika tovább fokozza az élményt. A Budapesti Újévi Koncert hagyományosan kettős küldetést teljesít, hiszen a délutáni Hálaadó Koncert az egész évben a közösséget szolgáló egészségügyi dolgozók, pedagógusok, rendvédelmi és szociális területen munkát végzők, valamint az önkéntesek előtt tiszteleg.Az idei est tematikájában hangsúlyos szerepet kap a béke üzenete is.A Schindler listája ikonikus főtémája olyan művészek előadásában csendül fel, akik konfliktusokkal terhelt térségekből érkeztek, erőteljesen jelezve, hogy a zene képes hidat építeni megosztottság és fájdalom fölött. A béke itt nemcsak nemzeti, hanem egyetemes emberi felelősségként jelenik meg. Különleges lehetőség várja a közönséget december 24-én, amikor a koncertjegyek 50 százalékos kedvezménnyel vásárolhatók meg, és a teljes bevételt a mobilház megvalósítására fordítják, így a nézők egy kivételes művészi élmény mellett egy valódi jó ügyhöz is hozzájárulhatnak.Nyitókép: MTI/Kovács Tamás***",https://mandiner.hu/belfold/2025/12/egyedulallo-kezdemenyezessel-segit-maga-zoltan-a-raszorulo-gyerekeknek
Rejtélyes légi katasztrófa történt egy NATO-tagállamban: több magas rangú vezető is életét vesztette,2025-12-23 21:35:56+00:00,Külföld,"Repülőgép-szerencsétlenségben életét vesztette Mohammed Ali Ahmed al-Haddad, a líbiai hadsereg vezérkari főnöke, miután kedden elhagyta Törökország fővárosát, Ankarát – írta meg aReutersLíbia nemzetközileg elismert kormányának miniszterelnökének közlésére hivatkozva.Abdulhamid Dbeibah líbiai kormányfő közleményében„tragikus és fájdalmas eseménynek”nevezte a történteket, hangsúlyozva, hogy a veszteség súlyosan érinti az országot, a fegyveres erőket és a líbiai társadalmat. A repülőgépen a vezérkari főnökön kívül még négyen tartózkodtak: a szárazföldi erők parancsnoka, a katonai gyártási hatóság vezetője, al-Haddad egyik tanácsadója, valamint a vezérkari főnök hivatalának fotósa.Ali Yerlikaya török belügyminiszter tájékoztatása szerint a Dassault Falcon 50 típusú repülőgép az ankarai Esenboğa repülőtérről szállt fel Tripoli irányába, ám röviddel később megszakadt vele a rádiókapcsolat. A gép Haymana térségében vészleszállást kért, de a kapcsolatfelvétel sikertelen maradt, a roncsokat később Ankara közelében, Kesikkavak falu határában találták meg.A baleset okát egyelőre vizsgálják.A török védelmi minisztérium korábban közölte, hogy al-Haddad hivatalos látogatáson járt Ankarában, ahol Yaşar Güler török védelmi miniszterrel és több magas rangú katonai vezetővel tárgyalt. A tragédia egy nappal azután történt, hogy a török parlament két évvel meghosszabbította a Líbiában állomásozó török katonai kontingens mandátumát.Törökország aNATOtagjaként katonailag és politikailag is támogatja a Tripoliban működő, nemzetközileg elismert líbiai kormányt. Ankara 2020-ban katonai tanácsadókat és kiképzőket küldött az országba, majd tengeri határmegállapodást és később energetikai együttműködésről szóló előzetes egyezményt is kötött Líbiával, amelyeket Egyiptom és Görögország vitat. Az elmúlt időszakban Törökország az úgynevezett„Egy Líbia”politika jegyében erősítette kapcsolatait az ország keleti politikai és katonai szereplőivel is.Nyitókép: Odd ANDERSEN / AFP",https://mandiner.hu/kulfold/2025/12/rejtelyes-repulokatasztrofa-tortent-egy-nato-tagallamban-tobb-magas-rangu-vezeto-is-eletet-vesztette
„Senki sem akar békét” – tízezerszám menekülnek át a Kárpátokon az értelmetlen háború elől ukrán férfiak,2025-12-23 21:27:07+00:00,Külföld,"Riportotkészített a CNNaz értelmetlenukrajnai háborúelől menekülő férfiakkal. Az amerikai liberális lap leírja: Kijev az oroszok felőrlő háborúja elől bő ezer kilométeres frontvonalat védenek, s a kilátástalan háború elől egyre többen menekülnek.Az ukrán főügyész hivatala közel 290 ezer eljárást indítottak katonák engedély nélküli eltávozása és dezertálása miatt szeptemberig, hiszen a 23-60 év közötti, katonának alkalmas férfiak a hadiállapot alatt nem hagyhatják el az országot.A CNN féltucat interjúpartnere közül Viktor Pinhaszov korábbi kijevi taxisofőr Máramarosszigeten úgy nyilatkozott a portálnak:„Senki sem akar békét. Sem Putyin, sem Zelenszkij, sem Trump”.Pinhaszov öt napon át gyalogolt a Kárpátokban egyedül, mire átjutott Romániába. A menekülésre körülbelül egy hónapon át készült, navigációs alkalmazásokat és más dezertőrök Telegramon megosztott tapasztalatait tanulmányozta. Sok energiaszeletet és túlélőfelszerelést vett magához, majd novemberben átkelt a Kárpátokon, azóta pedig már öthónapos lányával van Svájcban.Pinhaszovhoz hasonlóan több mint harmincezer ukrán férfi lépett be illegálisan Romániába 2022 óta a román határőrség szerint.Ők mind ideiglenes menedékes státuszt kaptak – a legtöbben egyébként Máramaros megyében értek Románia földjére. Az ukrán határőrség információi szerint több mint 25 ezer embert állítottak meg a menekülésben Románia felé, legalább huszonkilencen pedig meghaltak a hegyekben, vagy a Tiszába fulladtak menekülés közben.A szintén Romániába menekült, álnevet használó Gyimának minden lábujja lefagyott, a vele menekülők egyike pedig halálra fagyott. Őt a Salvamont Maramureş nevű máramarosi hegyimentő szervezet mentette meg.A szervezet más kollégákkal együtt az elmúlt közel négy évben 377 ukrán férfit hozott le a hegyekből.A vagyonosoknak ugyanakkor továbbra is rendelkezésükre állnak az embercsempészek. A CNN például a közösségi médiában találkozott Artyommal, egy több mint 4000 követővel rendelkező tiktokkerrel, aki 14 ezer dollárért kínálja a romániai határátlépés lehetőségét a határőrök lefizetése révén.Nyitókép: AFP/Toby Melville",https://mandiner.hu/kulfold/2025/12/senki-sem-akar-beket-tizezerszam-menekulnek-at-a-karpatokon-az-ertelmetlen-haboru-elol-ukran-ferfiak
A NATO főtitkára szinte retteg Oroszország elnökétől – Rutte szerint a legfontosabb feladat Ukrajna pénzelése,2025-12-23 21:22:27+00:00,Külföld,"Elhatározott intézkedéseivel a NATO kivédheti Oroszország esetleges támadását – jelentette ki kedden Mark Rutte, a szövetség főtitkára a dpa német hírügynökségnek adott interjújában.A NATO-főtitkárt elsősorban néhány nappal korábban Berlinben tett kijelentésével kapcsolatban kérdezték. Akkor úgy fogalmazott, hogymi vagyunk Oroszország következő célpontja, és már veszélyben vagyunk”.A dpa most azt a kérdést tette fel neki: valóban úgy gondolja-e, hogy Vlagyimir Putyin orosz elnök támadást rendelhet el a NATO-nak, vagyis a világ legerősebb katonai szövetségének valamelyik tagállama ellen.„Azt tudom, hogy olyasvalakiről van szó, aki őrülten sok pénzt öl bele országa hadseregébe. Mostanra már a költségvetés több mint 40 százalékát költi fegyverkezésre. És kész volt ebben az Ukrajnában folyó háborúban mostanáig 1,1 millió embert feláldozni”– hangoztattaRutte.„Úgy vélem azonban, hogy megakadályozhatunk egy támadást azzal, ha szavatoljuk a nyári hágai csúcson elfogadott összes határozat megvalósítását. A védelmi kiadások növeléséről van szó.Emellett arról is gondoskodnunk kell, hogyUkrajnaerős maradjon.Ha ezt a két dolgot megtesszük, akkor elég erősek leszünk ahhoz, hogy megvédhessük magunkat, és akkor Putyin sosem fog próbálkozni”– mondta.Rutte arra a kérdésre felelve, hogy mennyi idő van a felkészülésre, úgy felelt:„egyes hírszerzési szolgálatok 2027-et, mások 2029-et, vagy 2031-et mondanak”.„De 2031 is holnap van, 2029 ma délután, 2027 pedig ebben a pillanatban.Ez azt jelenti, hogy valóban fel kell futtatni a védelmi kiadásokat,ahogy azt Hágában eldöntöttük, és fel kell fognunk, hogy ezek a döntések közel sem lesznek elegendők, ha Ukrajna veszítene”– tette hozzá.Washington szerepvállalásáról szólva a főtitkár azt mondta:„egyáltalán nem aggódom az Egyesült Államok miatt, mert fenntartások nélkül elkötelezve érzi magát a NATO mellett. Az amerikai nemzetbiztonsági stratégiában világosan az áll, hogy az Egyesült Államok számára prioritás egy biztonságos Európa, egy erős NATO, valamint az Egyesült Államok és a NATO európai részének szoros összetartozása”– mondta.„Már csak azért sem aggódom, mert az Egyesült Államoknak saját, nagyon is kézzelfogható érdekei fűződnek a NATO-hoz. Az Északi-sarkkal kapcsolatos az egyik ilyen fontosabb érdek. Látjuk, hogy kínai és orosz hajók közlekednek arra. Az Északi-sarkot csak együttes erővel tudjuk megvédeni – európai és amerikai NATO-szövetségesek közösen”– jelentette ki, hozzáfűzve, hogy az Atlanti-óceán északi medencéje szintén kulcsszerepet játszik az Egyesült Államok biztonságában.Azukrajnai háborúbékés rendezésére irányuló törekvésekkel kapcsolatban úgy fogalmazott, hogy nem kíván előrejelzésekbe bocsátkozni.„Csak azt mondhatom, hogy mindenki rendkívül keményen dolgozik, az amerikaiak, az európaiak és természetesen Ukrajna is. Az amerikai elnöknek februárban sikerült áttörnie egy falat Putyinnál, amikor először felhívta és elkezdtek Ukrajnáról beszélni. Azóta lényegében minden nap, minden héten és minden hónapban folyamatosan az ukrajnai kérdés megoldásán dolgozik”– húzta alá.Rutte hangsúlyozta:„egyértelmű egyetértés van abban, hogy nekünk, bárhogyan is végződjön a háború, elejét kell vennünk annak, hogy az oroszok bármikor újra próbálkozzanak Ukrajna megtámadásával. Ez azt jelenti, hogy nagyon erős biztonsági garanciákra van szüksége Ukrajnának. Azért, hogy Putyin tudja, ha ismét próbálkozik, a válasz pusztító erejű lesz”– tette hozzá.Ukrajna NATO-csatlakozási kilátásairól szólva Rutte a dolgok elvi és gyakorlati oldaláról beszélt.„Az elvi oldal világos: a washingtoni szerződés és a washingtoni csúcstalálkozó nyilatkozata is érvényben van, ez pedig Ukrajna visszafordíthatatlan útja a NATO-ba. A gyakorlati oldal pedig az, hogy tudjuk, a szövetségesek közül egyesek bejelentették: jelenleg ellenzik Ukrajna NATO-csatlakozását. Ez a valóság, és ebben a keretben kell megoldást találnunk”– fejtegette.„Az amerikaiak jelen pillanatban ezzel nincsenek egyedül. Vannak más szövetségesek is, akik azt mondják, hogy jelenleg ellenzik az ukrán NATO-csatlakozást. A német szövetségi kormány, legalábbis a korábbi német kormány, szintén visszafogott volt ebben a kérdésben. Láttuk, hogy Magyaroroszág és Szlovákia világosan ez ellen foglalt állást. Tudjuk, hogy az Egyesült Államokban komoly kételyek vannak. Tehát igen, ez az érem két oldala. Az egyik az, hogy az elv érvényes. De a gyakorlati valóság az, hogy jelenleg nincs konszenzus”– mondta Rutte.(MTI)Nyitókép: Wojtek RADWANSKI / AFP",https://mandiner.hu/kulfold/2025/12/a-nato-fotitkara-szinte-retteg-oroszorszag-elnoketol-rutte-szerint-a-legfontosabb-feladat-ukrajna-penzelese
"„Legyünk őszinték, nem lesz rá szükség” – Szoboszlait siratják Liverpoolban",2025-12-23 21:17:29+00:00,Sport,"Mint arrólbeszámoltunk, szombaton kettős emberelőnyben végül egyetlen góllal, 2–1-re nyerni tudott a Liverpool a Tottenham otthonában az angol élvonalbeli labdarúgó-bajnokság 17. fordulójában. A kezdőcsapatba jelölt Szoboszlai Dominik és Kerkez Milos is végigjátszotta a londoni találkozót, amelynek a hajrájában a magyar válogatott csapatkapitánya sárga lapot kapott.A 83. percben a nem sokkal korábban beállt Richarlison előbb szépített, majd azonnal provokálni kezdte a vendégeket. Megszorította a földön fekvő Ekitiké nyakát, majd miután Szoboszlai kérdőre vonta, ő került sorra.Az összeszólalkozás után végül a magyar középpályás kapott sárga lapot– pedig megint csak a higgadtságán múlt, hogy nem lett nagyobb baj, pont úgy, mint november elején az argentinEmiliano Martínezzelszemben.A figyelmeztetés miatt ki kell hagynia a sereghajtó Wolves elleni hazai találkozót – ez volt az ötödik sárga lapja. Sokan aggódtak, hogy nem játszik majd Londonban, nos, ott volt a pályán, a következő meccsről, december 27-én viszont biztosan kiesett.A szurkolók keseregnek a hiánya miatt, de vannak, akik örülnek, hogy éppen az utolsó elleni hazai meccsről marad le, ráadásul pihenhet a kisebb sérülése után.Amúgy is ráfér, hiszen a szezonban eddig minden PL- és BL-találkozón a kezdőcsapat tagja volt. A kommentszekciókban hemzsegtek a különböző vérmérsékletű,Szoboszlaivalkapcsolatos hozzászólások.„Végre pihenhet”„Úgyis van egy Wirtzünk”„Tökéletes időzítés”„Jöhet Chiesa, megkaphatja a lehetőséget”Legyünk őszinték, nem lesz rá szükség”A Liverpool december 27-én szombaton 16 órától a sereghajtó Wolves együttesét fogadja az Anfielden.Fotó: MTI/AP/Jon Super",https://mandiner.hu/sport/2025/12/legyunk-oszintek-nem-lesz-ra-szukseg-szoboszlait-siratjak-liverpoolban
Orbán Viktor kiosztotta Zelenszkijt; az Európai Bizottság megemelte a kalapját Magyarország előtt; lekapcsolták Gyurcsány Ferencet,2025-12-23 21:12:03+00:00,Belföld,"Ahogy közeledünk 2025 végéhez, hónapról hónapra összegyűjtjük olvasóink számára a Mandiner legolvasottabb cikkeit. Ezúttal a június hónap legnépszerűbb írásait válogattuk össze: azokat a cikkeket, amelyek átlagos megtekintésszáma meghaladta a 200 ezret. Következzenek június legolvasottabb anyagai!Volodimir Zelenszkija hágai NATO-csúcsról posztolva azt sérelmezte, hogy egyetlen ország, azaz Magyarország akadályozzaUkrajnauniós csatlakozási folyamatának elindítását.Válaszában Orbán Viktor kiemelte:Elnök úr, minden tiszteletem mellett: az Európai Uniót azért hozták létre, hogy békét és fejlődést hozzon a tagállamainak. Felvenni egy olyan országot a tagjaink közé, amely háborúban áll Oroszországgal, azonnal belesodorná az EU-t egy közvetlen konfliktusba. Igazságtalan dolog elvárni bármelyik tagállamtól, hogy vállalja ezt a kockázatot.”A poszt alatt a kommentelők többsége egyetértettOrbán Viktorral, és Ukrajna uniós csatlakozását elfogadhatatlannak nevezte. Egy X-elhasználó így fogalmazott:„Zelenszkij elnök »egységről« beszél, de valójában alávetésre gondol. Azt állítja, hogy »tisztességtelen«, hogy egyetlen ország állja útját… de az igazán tisztességtelen az, hogy az EU polgáraitól várják el, hogy viseljék a háború költségeit, kockázatait és következményeit….”Más hozzászólók is hasonlóan vélekedtek:„Nemcsak igazságtalan lenne, hanem teljes őrület”– írta egyikük, míg egy másik szerint„Zelenszkij fenyegetést jelent Európa számára. Ukrajna fenyegetést jelent Európa számára. Semmi közünk ehhez a háborúhoz. Ukrajna fejezze be és ismerje el, hogy veszített”.Karol Nawrocki megválasztott lengyel elnök elnöksége prioritásának nevezte az erős kapcsolat ápolását az Egyesült Államokkal, válaszul Donald Trump gratulációjára. Ursula von der Leyennek, az Európai Bizottság elnökének adott válaszában pedig a Brüsszellel való jó együttműködésre és a szuverén államok közösségének sikereire helyezte a hangsúlyt.Az európai örökség ápolásának szerinte„mindig a kölcsönös bizalmon, a nemzeti szuverenitás tiszteletben tartásán és a keresztény értékeken kell alapulnia”.Volodimir Zelenszkij gratuláló szavaira reagálva Nawrocki kiemelte a két ország közötti kölcsönös tiszteleten és megértésen alapuló partnerséget, amelyhez a„lezáratlan történelmi kérdések megoldására”is szükség van.A megválasztott elnök felidézte, hogy Lengyelország a„legerősebb pártfogója”Ukrajnának Oroszországgal szemben, ugyanakkor korábbi kampányában kemény feltételhez kötötte Ukrajna uniós csatlakozásának támogatását.Nawrockikérte az ukrajnai, második világháborús lengyel áldozatokat rejtő tömegsírok feltárásának folytatása, amelyet Ukrajna 2017-ben leállított.Az Európai Bizottság júniusban megszüntette a túlzottdeficit-eljárást Magyarország ellen, elismerve a gazdaság teljesítményét és a megnövekedett védelmi kiadásokat.Az elmúlt 15 évben a magyar gazdaság stabil növekedést ért el a Fidesz kormányzása alatt, az egy főre jutó GDP pedig 46,4 százalékkal nőttAkormánysikeresen javította a kereskedelmi mérleget és vonzotta a külföldi befektetéseket, így elkerülve a tartós kereskedelmi hiányokat.Június 8-án este leállt a FeriMC, Gyurcsány Ferenc Minecraft-szervere.A szervert tavaly októberben indították és azóta népes követőtábor alakult ki köré mind aMinecraftnevű videójátékban, mind a Discord nevű közösségi csatornán.A leállást a közösség egyik adminja, Hegi jelentette be, hozzátéve, hogy a közösség nem szűnik meg, és„készülnek még pár dologgal”.Június 24-én tragikus baleset történt Stuttgartban egy biztonsági konvojban, amely Orbán Viktor miniszterelnököt kísérte a repülőtérre.A balesetben életét vesztette Thomas Hohn, egy 61 éves motoros rendőr, míg egy másik rendőr súlyosan megsérült.2025 júniusában egy 70 éves BMW-sofőrt vádoltak meg gondatlan emberöléssel és testi sértéssel, miután figyelmen kívül hagyta a rendőrségi útzárat, ami a halálosütközéshezvezetett.Az Index Frontvonal című műsorában Tarjányi Péter arról beszélt, hogy az ukrán–magyar kapcsolatok történelmi mélypontra kerültek.A szakértő szerint a két ország kapcsolata történelmi mélypontra jutott.Magyarországot illetően Zelenszkij élesen fogalmazott. Szerinte a magyar kormány oroszbarát, akadályozza Ukrajna uniós törekvéseit, és beavatkozik belügyeibe.”Tarjányi szerint az ukrán elnök az „utolsó utáni figyelmeztetést” küldte a magyar kormánynak. Felmerült, hogyUkrajna– ha szükséges – kemény politikai, diplomáciai vagy akár kompromittáló lépéseket is tehet annak érdekében, hogy nyomást gyakoroljon Budapest irányába.Nyitókép: Hegedüs Róbert",https://mandiner.hu/belfold/2025/12/orban-viktor-kiosztotta-zelenszkijt-az-europai-bizottsag-megemelte-a-kalapjat-magyarorszag-elott-lekapcsoltak-gyurcsany-ferencet
"Mutatjuk a megoldást: 7 tipp, hogy stresszmentes legyen a karácsonyi vacsora a családdal",2025-12-23 21:07:20+00:00,Élet,"Hamarosan itt a karácsony, a béke és a szeretet ünnepe, amelyet általában családi körben töltünk. Ez a néhány nap azonban sokaknak okoz szorongást és stresszt, miután a család ünnepi vacsorái gyakran több feszültséget eredményeznek, mint jókedvet. Íme, néhány egyszerű praktika, hogy elkerüljük a drámákat a terített asztaloknál – így lehet az idei ünnep egy stresszmentes karácsony.Tényleg egyszerűen kivitelezhető megoldásokban kell gondolkozni, például engedjük el a fülünk mellett a kellemetlen kérdéseket, ne reagáljunk a provokációkra, de végső esetben akár nemet is mondhatunk a meghívásra, ha azzal teszünk jót a mentális egészségünknek –írjaa YourTango.Amikor a lelki szemeink előtt megjelenik egy kép akarácsonyivacsoráról, az szinte mindig egy boldog család, ínycsiklandó ételsor és szeretetteljes beszélgetés hármas kombinációját ábrázolja, a valóság azonban sokszor ellentmond ennek: régóta lappangó feszültség, apróbb veszekedés és néhány passzív-agresszív megjegyzés is beárnyékolhatja olykor az idilli eseményt.1. Nem szabad felvenni a provokációt!Vannak, akik úgy menekülnek el a saját életük valóságából, hogy mások életén csámcsognak. Hajlamosak kellemetlen megjegyzéseket tenni egy családtagról, annak öltözködése, alkata vagy a kapcsolati státusza tekintetében.Ítélkezni fognak, mert félnek tükörbe nézni, ezek azonban nem az alanyról szólnak, így nem kell aggódni miattuk.Váltsunk témát mosolyogva, hagyjuk az éles nyelvű visszavágást, mert később megbánhatjuk. Az egyetlen, akinek meg kell felelni, saját magunk. Csak ez számít.2. Óvatosan az összehasonlítgatássalAz összehasonlítás valójában a versengésről szól, az a vágy, hogy felülkerekedjünk a másikon. A legokosabb gyerek, a legfinomabb süti, a legjobb frizura és összességében a legboldogabb élet.Az összehasonlítgatásnak való engedés arra késztet, hogy mindig a tökéletességre törekedj, ami egyszerűen kimerítő.Ne foglalkozzunk az összehasonlítással, csak egyszerűen élvezzük a pillanatot családunk körében.3. Ne ítélkezzünk!Sokan megszállottan figyelik a többiek viselkedését, hogy beleköthessenek, de ez a felfogás mindenkit csak mérgez. Ahogy nem igazán számít senki más rólunk alkotott véleménye, úgy nem szerencsés túlbecsülni a saját véleményünket sem róluk. Koncentráljuk a figyelmünket a saját életünkre!4. Hagyjuk otthon az aggodalmainkat!A családunk körében sokszor érezhetjük magunkat ismét gyereknek, idősebb rokonaink társaságában olyan, mintha visszarepülnénk az ifjúságunkba. Ez pedig lehetőséget ad a felhőtlen pillanatokra, elfelejthetjük a hétköznapok változatos aggodalmait, akár a szakmai, akár a privát életünk tekintetében.Pamela Reif (@pamgoesnuts) által megosztott bejegyzés5. Nem szabad belemerülni a drámába!Akárhogy igyekszünk, a családi konfliktus sokszor csak egy szikrára vár. Bárhogy is alakul a vacsora, nem kell részt vennünk az esetleges vitában. Lépjünk ki a helyzetből például azzal, hogy felajánljuk a segítséget a mosogatásban, meglátogatjuk a mosdót, vagy csak sétálunk egyet. Azzal sincs semmi baj, ha más témára tereljük a beszélgetést. Ez másokat is arra ösztönözhet, hogy kövessék a példánkat.6. Mosolygás és elfogadásAmi biztos: minden helyzetben érdemes a pozitív tulajdonságokra koncentrálni a negatívak helyett. Bármennyire is frusztráló sokszor, a jelenlévők jelentik a családunkat, akiket szeretünk és ők is viszont szeretnek minket.Ha elfogadjuk azt a tényt, hogy senkit sem tudunk megváltoztatni, az segít abban, hogy egyszerűen csak mosolyogjunk és szeressük őket!7. Bónusz: akár teljesen kihagyható az étkezés!És végül: ha már a családdal töltött idő gondolatától is rosszul lesz valaki, akkor maradjon otthon! Nem kell vállalni a bántalmazás kockázatátA világ tele van boldogtalan emberekkel, nem kivételek ez alól a családtagok sem. Mindenkinek jogában áll nyugalomban élvezni azünnepetés a szívére hallgatni.Fotó: Pixabay",https://mandiner.hu/elet/2025/12/stresszmentes-karacsony-vacsora-a-csaladdal
Nem mindennapi látogatót fogadott Orbán Viktor (VIDEÓ),2025-12-23 21:01:24+00:00,Belföld,"Nem mindennapi videót tett közzéközösségi oldalánOrbán Viktor, amelyben egy fiatal követőjével, Gyurkóval látható.A fiatal a december 20-aiDPK-gyűlésen egy ajándékot szeretett volna személyesen átadni a miniszterelnöknek, erre azonban akkor nem volt lehetőség. Orbán Viktor később viszont meghívta őt az irodájába, ahol a találkozó már nyugodt körülmények között megvalósulhatott.Gyurkó egy üveg levendulaszörppel érkezett, amit ajándékként adott át a miniszterelnöknek. A gesztust Orbán Viktor viszonozta, aki szintén egy meglepetéssel készült a fiatal számára, valamint aláírta annak zászlaját is, ami a szegedi DPK-gyűlésen szintén nála volt.Nyitókép forrása: Orbán Viktor Facebook-oldala***",https://mandiner.hu/belfold/2025/12/nem-mindennapi-latogatot-fogadott-orban-viktor-video
