title,pub_date,category,body,link
Öt ukrán régió maradt áram nélkül egy hatalmas orosz dróntámadás miatt,2025-12-24 11:51:29+00:00,Világ,"„Éjszaka az ellenség folytatta az energetikai infrastruktúra támadását. Ennek eredményeként reggel újabb áramkimaradások voltak a Szumi, Dnyipropetrovszk, Herszon, Harkiv és Csernyihiv megyékben” – olvasható az ukrán energiaügyi minisztérium jelentésében.AzUnioncikke szerint a szakemberek dolgoznak a helyreállításon. Ez volt decemberben a kilencedik nagy orosz támadás az ukrán energiarendszer ellen, Volodimir Zelenszkij ukrán elnök arról számolt be, hogy több tucat rakétával és több mint 650 drónnal támadták az infrastruktúrát.A minisztérium megjegyezte, hogy december 24-én Ukrajna minden régiójában sorra kikapcsolják az áramot a nap végéig. Az iparnak egy bizonyos határig korlátoznia kell a fogyasztást, mivel áramkorlátozási ütemtervek vannak érvényben.Korábban Volodimir Omelcsenko, a Razumkov Központ energiaprogramjainak igazgatója azt jósolta, hogy az ukránoknak átlagosan 2-4 áramkimaradásra kell számítaniuk a tél folyamán. Előrejelzései szerint a frontvonalban és a határ menti területeken, valamint Kijevben élő fogyasztókat sújtja majd ez leginkább, míg a nyugati régiókban szinte egyáltalán nem lesz áramkimaradás.",https://hvg.hu/vilag/20251224_ukran-regio-aramkimaradas-orosz-drontamadas
"Már augusztusban elindult néhány karácsonyi akció, az online vásárlások csúcsa pedig nem is decemberben van",2025-12-24 11:30:00+00:00,hvg360,"Egy igazán különleges karácsonyi vásárba futottam bele idén, olyanba, amit valószínűleg soha nem fogok elfelejteni. A családdal mentünk be a Köki Terminál egyik boltjába, amikor észrevettük: tömött sorokban álltak egymásra rakva a karácsonyfadíszek, embermagasságból a földig lógatott girlandok, kicsit arrébb csomagolópapírok, mikulásjelmezek, manó- és rénszarvasfigurák, ami csak kell.Tudják, mi volt ebben az igazán különleges? Hogy augusztus 28-án történt. Most visszakerestem, 33 fok volt aznap, elsőfokú hőségriasztás, ha jól emlékszem, azért kellett egyáltalán boltba mennünk, mert még gyorsan az iskolakezdéshez kerestünk valamit. Aztán mentünk tovább inkább strandolni.Ahogy a régi mém mondja, két farkas lakozik bennem. Az egyik júliusban szeretné elintézni a karácsonyi bevásárlást, hogy decemberben már bolt közelébe se kelljen mennem, a másik sikítófrászt kap, ha november közepén karácsonyi díszkivilágítást lát, hagyjanak csak békén olyankor még ezzel.Elkezdtem utánajárni, vajon mi lehet a legkorábban induló karácsonyi akciózás. Sok nyugati nagy turistacélpont már a nyár kellős közepén kinyitja a saját karácsonyi tematikájú boltját, hogy az ott járó vendégek vihessenek valamit, amit majd otthon előszedhetnek decemberben. Így kellett megtudnom, hogylegalább nyolc hely létezik Európa-szerte, ahol az év mind a tizenkét hónapjában karácsonyi árukat tesznek ki a polcokra.Rábukkantam olyan honlapra is, ahol rendkívül tudatos vásárlóknak osztogatnak tanácsokat arról, miként érdemes keresni a leárazásokat a nyár közepétől az igazán jó karácsony elé – és rájöttem, ez sem az én világom. De vajon mások hogy vannak ezzel? Erre már egészen használható számokat lehet találni, ha megnézzük a KSH számait a bolti forgalomról.",https://hvg.hu/360/20251224_Premium-hirlevelek-Adatbanyasz-karacsony-bevasarlas-kereskedelem
NNGYK: 46 ezren fordultak orvoshoz influenzaszerű tünetekkel egy hét alatt,2025-12-24 11:24:00+00:00,Itthon,"Magyarországon a múlt héten 46 ezren fordultak orvoshoz influenzaszerű tünetekkel – közölte a Nemzeti Népegészségügyi és Gyógyszerészeti Központ (NNGYK) szerdán közzétett heti jelentésében. Akut légúti fertőzés tüneteivel 250 500-an keresték fel orvosukat.Azt írták: az akut légúti fertőzéssel orvoshoz fordulók 46 százaléka 14 év alatti, 26,3 százaléka 15-34 éves fiatal felnőtt volt, 17,9 százalékuk 35-59 éves, 9,8 százalékuk pedig a 60 éven felüliek korcsoportjába tartozott.Az influenzaszerű tünetekkel orvoshoz fordulók 36,1 százaléka volt 14 év alatti, 33,2 százaléka 15-34 éves fiatal felnőtt, 22,4 százalékuk 35-59 éves, 8,3 százalékuk pedig a 60 éven felüliek korcsoportjába tartozott.Az év 51. hetében 17 közigazgatási területen nőtt, két közigazgatási területen – Csongrád-Csanád és Nógrád vármegyében – csökkent, Zala vármegyében pedig nem változott az influenzás tünetekkel orvoshoz fordulók gyakorisága az előző héthez viszonyítva.December 15. és 21. között Komárom-Esztergom, Győr-Moson-Sopron és Fejér vármegyében volt a legtöbb beteg, míg Bács-Kiskun, Csongrád-Csanád és Baranya vármegyében a legkevesebb.Az 51. héten akut légúti megbetegedések halmozódásáról hat jelentés érkezett Fejér, Komárom-Esztergom, Vas és Zala vármegye területéről. A járványok két óvodát, egy bölcsőde és óvodát, két általános iskolát, továbbá egy idősotthont érintettek. Öt járványban vettek mintát és történt a laboratóriumi vizsgálatok mind az öt esetben kimutatták az influenza A vírust.Kórházba az 51. héten 167 embert vettek fel súlyos, akut légúti fertőzés miatt, közülük tízen szorultak intenzív/szubintenzív ellátásra.December 15. és 21. között összesen 2385 vizsgálati anyagot dolgoztak fel az NNGYK laboratóriumában. Ebből 135 mintában az influenza valamelyik típusát, 12-nél légúti RSV (légúti óriássejtes vírus), 431-ben koronavírus-fertőzést igazoltak.(Képünk illusztráció)",https://hvg.hu/itthon/20251224_nngyk-orvos-influenza-tunetek
"Amikor Orbán Viktor túllőtt a célon – 2025 magyarországi krónikája, 1. rész",2025-12-24 11:15:00+00:00,hvg360,"JANUÁR 4. – Orbán nyaralásaiMagánúton Indiába látogatott Orbán Viktor kormányfő – erről posztolt közösségi oldalán Hadházy Ákos független országgyűlési képviselő. A miniszterelnök tagadta, hogy ez luxusút lett és egy hagyományos ájurvédikus volna, állítása szerint gyermekkori olvasásélményei sarkallták arra, hogy a portugál hajós, Vasco da Gama nyomán Indiába látogasson. Arra a felvetésre, hogy gyógykezelésre érkezett volna az ázsiai országba, azt mondta, csupán megkérte Krisna Kumart, aki az indiai orvoslás szakértője, gyógyító központot vezet Magyarországon, hogy kalauzolja végig a régió kulturális látnivalóin.Tamás Ervin: Orbán Indiában – nem csoda, ha az állampolgárból előbújik a kisördögA miniszterelnök nyilván nem véletlenül próbálta a népes indiai kiruccanást titokban tartani. Nem azért, mert ez magánügy, csak a kínos kérdéseknek akarta elejét venni. Vélemény.Kérdéseket hozott elő a miniszterelnök augusztusi horvátországi nyaralása is, mivel magánrepülőn utazott Brac szigetének környékére. A gépet a kormányfő tanácsadójának, Schmidt Máriának a cége, a Budapesti Ingatlanhasznosítási és Fejlesztési Nyrt. birtokolja, márpedig a cég az Orbán-kormány időszakában többször is üzleti kapcsolatba került az állammal. Orbán a nyaraláson készítette el a „győzelmi tervet” a 2026-os választásokra, többek között sajtótanácsadója, Kaminski Fanny és politikai igazgatója, Orbán Balázs társaságában.Orbán Viktor egy titkolni próbált nyári magánrepülős útját leplezte le a 444Úgy tűnik, a miniszterelnök az ismertnél korábban kezdte nyaralását Brač szigetén, ahonnan a 444.hu szerint augusztus 19-én egy Bombardier luxusjettel egyszer már haza is tért, majd két nappal később, a már ismertek szerint egy Schmidt Mária érdekeltségébe tartozó repülővel tért vissza. Az eddig nem ismert út költsége többmilliós is lehet.Szeptemberben a Magyar Labdarúgó-szövetség költségén ismét magángépet vett igénybe a futballválogatott írországi meccsére, de további részleteket nem adtak ki Orbán külföldi útjairól, mondván, azokat 2030-ig titkosították.",https://hvg.hu/360/20251224_hvg-Az-ev-kronikaja-2025-Magyarorszag-1-resz
Itt az új csodaszer: kefir és rost,2025-12-24 11:03:00+00:00,Tech,"Egy ideje már ismert, hogy az omega-3 zsírsavak több, egymással összefüggő biológiai mechanizmuson keresztül csökkenthetik a szervezet gyulladásos folyamatait, többek között azzal, hogy segítik a speciális gyulladáscsökkentő molekulák képződését. Most viszont úgy tűnik, konkurensük akadt: a Nottinghami Egyetem kutatói úgy találták, hogy a kefir és a prebiotikus rost kombinációja jobban csökkenheti a gyulladást, mint az omega-3 kiegészítők.A szakemberek három táplálékkiegészítőt hasonlítottak össze: egy szinbiotikus táplálékkiegészítőt (prebiotikumok és probiotikumok keverékét), egy omega-3 kiegészítőt és egy prebiotikus növényi rostot. Bár mindhárom táplálékkiegészítőnél találtak gyulladáscsökkentésre utaló jeleket, de a legerősebb hatása egyértelműen a kefir alapú szinbiotikumnak volt. „Ez valószínűleg azért van, mert ez a fajta táplálékkiegészítő mind a jó mikrobákat, mind az azokat tápláló rostokat biztosítja” – állítja Dr. Amrita Vijay, a Nottinghami Egyetem vezető kutatója, aJournal of Translational Medicinefolyóiratban megjelent  tanulmány vezető szerzője. Azt is hozzátette, hogy ez a kombináció fokozza egy rövid szénláncú zsírsav, a butirát termelődését, amely viszont támogatja a bélrendszer immunitását és segít csökkenteni a gyulladást.A szinbiotikumok fogyasztása tehát egyszerű módja lehet annak, hogy a megfelelő táplálék mellett az egészséges bélmikrobákról is gondoskdjunk, azonban – figyelmeztetnek a kutatók – egyelőre még rengeteg ismeretlen tényező van ezekkel a kombinált kiegészítőkkel kapcsolatban, többek között ezek típusa, dózisa és időzítése.Mindenesetre vannak természetes megoldások, például bizonyos ételek kombinálása: a joghurt, ami a probiotikum, banánnal vagy bogyós gyümölcsökkel, amelyek a prebiotikumokat adják. Azonban nem kell túlságosan aggódni a tökéletes szinbiotikus ételpárosítás létrehozása miatt, hiszen ezt valószínűleg eléri az, aki sokféle ízletes ételt fogyaszt.És akkor mi a helyzet az omega-3 zsírsavakkal? Bár ez a kutatás kimutatta, hogy van, ami a gyulladáscsökkentés esetében felülmúlja ezeket, valójában kritikus fontosságúak az egészségünk szempontjából. Létfontosságú tápanyagok, amelyeket az élelmiszerekből (amelyek azért jobbak, mint a táplálékkiegészítőkből) kell bevinnünk, mert a szervezetünk nem képes előállítani őket.A maximális előnyök elérése érdekében a legjobb a probiotikumok, prebiotikumok és omega-3 zsírsav beillesztése az étrendbe. Vanessa King regisztrált dietetikus, Los Angeles-i Táplálkozási és Dietetikai Akadémia szóvivője egy példát is említ: egy igazán jóízű és egészséges reggeli a tojás (omega-3) avokádóval (prebiotikum) és savanyú káposztával (probiotikum).Ha máskor is tudni szeretne hasonló dolgokról, lájkoljaa HVG Tech rovatának tudományos felfedezésekről is hírt adó Facebook-oldalát.",https://hvg.hu/tudomany/20251224_szinbiotikumok-hatasa-gyulladas-csokkentese-omega3-zsirsavak
"Kenneth Rogoff: Kösse fel a gatyát, aki jövőre tőzsdézni akar",2025-12-24 11:00:00+00:00,hvg360,"A Project Syndicate-en közzétett tanulmányában Kenneth Rogoff harvardi professzor a gondok közé sorolja, hogy a befektetők nem tudják felmérni, miként hat a növekedésre és a vállalatok profitjára a mesterséges intelligencia. Ezért a következő időszakban igen nagy az esélye annak, hogy visszaesés következik be tőzsdei adásvételekben. Ez egyelőre nem okvetlenül vonatkozik az árakra, de a figyelmeztető jelzések már felvillantak.Egyre nehezebb nem észlelni a nyomást, ami kezdődik azzal, hogy geopolitikai bizonytalanság tölti el a világgazdaságot. Még ha létre is jön a tűzszünet Ukrajnában, Európa keleti végén nagy valószínűséggel évekig parázslik a feszültség.Közben Kína lélegzetelállító sebességgel bővíti hadiflottáját, és nem érdekes, hány drónt akar venni az USA – állítólag egymilliót –, Peking bizonyosan többet és jobbat gyárt. Azon kívül ott van Donald Trump amerikai elnök, aki rengeteget rombol, amióta visszatért. És semmi sem utal arra, hogy 2026-ban visszavenne az elszántságából vagy a keménykezűségéből, már ha az egészsége engedi.Nála minden nap új meglepetéssel szolgál, vagyis arra kell számítani, hogy meghosszabbodik a politikai ingatagság kora. Ráadásul lejár az amerikai jegybank szerepét betöltő Fed elnökének mandátuma és a Fehér Ház már bedobta, hogy olyasvalakit akar a helyébe kinevezni, aki vág a kamatokon, még akkor is, ha ez fokozza az infláció kockázatát.Azaz a következő év sokkal több rizikóval jár, mivel a világban az eladósodottság és az értékpapírok becslése egyre inkább elszakad a gazdasági alapoktól. Arról nem beszélve, hogy jövőre már sokkal jobban lehet érezni a Trump vám- és bevándorlási politikájának hatásait. És amikor a piacok észlelik, hogy lassul a fejlődés, amit várhatóan az árak emelkedése kísér, gyorsan eltűnhet a jelenlegi lelkes közhangulat.Az EU kénytelen lesz szemben nézni a saját igazság pillanatával. A legjobb forgatókönyv az lenne, ha jelentős lépést tenne a költségvetési unió felé, legalábbis az arra hajlandó tagok bevonásával. Ha ez nem megy, bármiféle komoly reformhoz lényegesen módosítani kell az alapszerződéseket, ideértve elsősorban az egyhangú döntéshozatal elvének eltörlését, mivel az megbénítja a határozatok elfogadását.Ha képes a szervezet geopolitikai tényezőként fellépni, az euró sokkal nagyobb helyet foglalhatna el a világ pénzügyeiben.Japán szintén bizonytalansági tényező, pl. azért, mert nem tudni, a tokiói központi bank meddig emeli az alapkamatot. Viszont a dollár várható leértékelődése stabilizálólag hat. Jelenleg ugyanis jócskán túlértékelt. A gyengébb amerikai fizetőeszköz olcsóbbá teszi a dollárban lebonyolított kivitelt a hazai alternatívákhoz képest, és ily módon elősegíti a piacok megnyugvását.Ezzel együtt inkább arra kell készülni, hogy amikor a befektetők felébrednek január 1-jén, a világgazdaság sokkal ingatagabb lesz, mint az idén volt. És amikor beüt ez a felismerés, senki se lepődjön meg azon, hogy a bizonytalanság önmagát gerjeszti – mutat ráKenneth Rogoff a Project Syndicate-en.",https://hvg.hu/360/20251224_Kenneth-Rogoff-lapszemle
Az állam segít a Ganz-Mávag kisvállalkozó hitelezőinek,2025-12-24 10:35:00+00:00,Gazdaság,"A „rendkívüli állami kárrendezés” célja a kormányrendelet szerint, hogy „megvédje a nemzetgazdaság stabilitását, valamint a hazai vállalkozásokat és munkahelyeket”.A hvg.hu már beszámolt atervezetről, amely kedd este jelent meg rendeletként.„Méltányosan” kártalanítaná a kormány a Ganz-Mávaggal kapcsolatban álló vállalkozásokatA kártérítés csekély összegű támogatásnak minősül, az érintettek legfeljebb 115 millió forintot kaphatnak így az államtól.Arról szól, hogy a felszámolás alatt álló Ganz-MaVag Invest Zártkörűen Működő Részvénytársaság és kapcsolt vállalkozásai károsultjai közül a kis- és közepes vállalkozásnak számító cégek méltányossági alapon legfeljebb 300 000 eurónak megfelelő összeget megkapnak, a tönkrement cég helyett az állam fizet. Bankok és a cégcsoport saját tagjai nem jogosultak a segítségre. Fontos szabály, hogy ha a támogatásra jogosult károsult megszűnt, például mert az óriáscég fizetésképtelensége miatt ő maga is tönkrement, akkor jogutódja kapja meg a pénzt, ha van olyan.Fizetésképtelenséget jelentett a Ganz-MaVagA Dunakeszi Járműjavítónál van gond.Az állami kárrendezés iránti igényt a rendelet hatálybalépését, azaz december 24-ét követő 120 napon belül lehet bejelenteni, és ez a határidő jogvesztő.A rendeletet kiegészítő kormányhatározat szerint Nagy Márton nemzetgazdasági miniszternek az érintettek „lehető leggyorsabb megsegítése céljából” a jövő évi költségvetésből 6,5 milliárd forint „rendelkezésre állásáról” kell gondoskodnia.",https://hvg.hu/gazdasag/20251224_ganz-mavag-kisvallalkozo-karrendezes
"Kollektív harag: azok ellen lázad a Z generáció a globális délen, akik korábban a szabadságért harcoltak",2025-12-24 10:30:00+00:00,hvg360,"Monkey D. Luffy majd’ három évtizedes harca beérni látszik. A One Piece című manga (japán képregény), majd anime (rajzfilm) fiktív kalózkapitánya számtalan epizódon át hősiesen küzdött a korrupt és zsarnoki világkormány ellen. Idén azonban mintha kilépett volna az animáció világából, és új életre kelt egy másik univerzumban. A globális délen fiatalok százezrei tüntettek a despotizmus és az esélyegyenlőtlenség ellen, Luffy legénységének halálfejes kalózzászlója pedig Indonéziától Madagaszkáron át Peruig a tiltakozások egyik jelképévé vált.De nemcsak a lobogó közös motívum, hanem a rigmusok és a követelések is azonosságot mutatnak. Elítélik a korrupciót, a demokratikus jogok eltiprását, a jövedelmi egyenlőtlenséget. A vagyon igazságosabb elosztását, érdemalapú társadalmat, működő oktatási és egészségügyi rendszert, munkalehetőséget és tisztességes megélhetést követelnek.A kapcsolódás oka nemcsak az, hogy a társadalmi problémák hasonlóak, hanem az is, hogy az ezeket a tüntetéseket vezető, 1997 és 2012 között született Z nemzedék az első, amely az internet korában nőtt föl.A nepáli, kenyai vagy perui fiatalok ugyanazokat a közösségi platformokat használják, ugyanazon az internetes kultúrán szocializálódtak. Kommunikálnak egymással, ösztönözik egymást, a szolidaritás érzése is kialakult bennük. Akárhol vannak is – hegyi falvakban, esőerdőkben vagy sivatagban –, egy nyelvet beszélnek, összeköti őket a TikTok, az Instagram, a Facebook vagy a Discord. A nepáli fiatalok büszkén állították, hogy indonéz társaiktól kaptak ösztökélést, Madagaszkáron pedig az ázsiai és főként a nepáli események szolgáltak példaként.",https://hvg.hu/360/20251224_a-z-generacio-felkelese-tuntetesek-digitalis-terero
Gesztenyés-szilvás bélszín vagy libamáj is lesz Várkonyi Andreáék karácsonyi menüjében,2025-12-24 10:24:27+00:00,Élet+Stílus,"A tradicio­nális fogások mellé gesztenyés-szilvás bélszín vagy libamáj is társul Várkonyi Andreáék a 24-i ebédjéhez, a bejgli pedig nem repedt ki – derült ki aBlikkcikkéből.Az igazi, nagy családi összejövetel azonban 25-én következik, vidéken, ahol már Várkonyi férje, Mészáros Lőrinc fog főzni, aki a kedvese szerint ebben a szerepkörben is megállja a helyét. „Amíg otthon én irányítok a konyhában, szabad tűzön a férjem a profi – mondta a lapnak Várkonyi. „Már hajnalban felkel, majd kemencében, bográcsban készül a vaddisznópörkölt, a fácánleves és mindenféle vadhúsok, 25-én ugyanis az egész család összeül, ami bizony több mint 40 embert is jelenthet, míg karácsony második napján hagyományosan az én szegedi családtagjaimat látogatjuk végig” – tette hozzá.Az ajándékokról azt mondta, hogy nem az érték a lényeg, az a fontos, hogy személyre szabott legyen az ajándék, legyen valami kötődés, utalás egy régi emlékre vagy kedvencre.Szeretem azt érezni, hogy az ajándék mögött van gondolat, és a férjem ezen a téren is kreatív, roppant figyelmes férfi – mondta.Emellett a karácsonyfa alá egy 51 szálból álló rózsacsokor is kerülni fog, mert a férjétől minden hófordulóra kap egy csokrot a házasságkötésük óta, ami 2021. szeptember 24-én volt. A csokor annyi szál rózsából áll, ahány hónapja házasok.Így néz ki Mészáros Lőrinc és Várkonyi Andrea karácsonyfája – fotóMost inkább a fehér, mint az arany dominál.",https://hvg.hu/elet/20251224_belszin-libamaj-karacsonyi-menu-varkonyi-andrea
"Robbanás történt Moszkvában, két rendőr meghalt",2025-12-24 10:05:54+00:00,Világ,"Három ember, köztük két közlekedési rendőr, életét vesztette egy robbanásban Moszkva déli részén – közölte szerdán az orosz Nyomozó Bizottság (SZK).„Két közlekedési rendőr gyanús személyt észlelt a rendőrautó közelében. Amikor megközelítették, hogy őrizetbe vegyék, a gyanúsított robbanószerkezetet hozott működésbe” – állt a tájékoztatásban.Az orosz fővárosi közlekedési rendőrsége a 24 éves Ilja Klimanov és a 25 éves Makszim Gorbunov rendőrhadnagy vesztette életét, aki 2023 októberében, illetve 2022 februárjában lépett szolgálatba. Utóbbi nős volt és egy kilenc hónapos kislányt hagyott árván.Az incidens szerdára virradó éjjel történt a Jeleckaja utcán. A nyomozók vizsgálják, hogy miként hozták működésbe a robbanószerkezetet, tanúkat hallgatnak ki és ellenőrzik a térfigyelő kamerák felvételeit.Az ügyben büntetőeljárás indult a hatósági személyek ellen elkövetett merénylet és a robbanószerkezet törvénytelen birtoklása címén.Kocsija alá rejtett bombával robbantottak fel egy orosz tábornokot MoszkvábanFanil Szarvarov a műveleti kiképzésért felelős osztály vezetője volt.",https://hvg.hu/vilag/20251224_robbanas-moszkva-rendorok
Euronews: Hogyan lépett túl az EU Orbánon az ukrán hitel ügyében?,2025-12-24 10:00:00+00:00,hvg360,"A portál alaposan feltérképezte, miként is történt, hogy a legutóbbi, kulcsfontosságú brüsszeli uniós csúcson egészen más megállapodás született Ukrajna megsegítésére, mint ami eredetileg a napirenden szerepelt. A kérdés annyira égető volt, hogy Ursula von der Leyen az Európai Bizottság elnöke, Friedrich Merz német kancellár és Bart de Wever belga miniszterelnök nem is vett részt a jelölt országok részére adott vacsorán. Inkább azt igyekeztek tisztázni a 24. órában, hogyan lehetne elérni, hogy Belgium ne ellenezze a Euroclearing brüsszeli elszámolóháznál lévő orosz források felhasználását Kijev javára.Csakhogy közben kiderült: Olaszország De Wever oldalára állt és a Fitch likviditási és a jogi kockázatokat lát az elképzelés valóra váltása esetén. Ezzel párhuzamosan Orbán Viktor magyar vezető adta belga kollégája alá a lovat, azt nyilatkozva, hogy az indítvány már halott. Illetékesek cáfolták a kijelentést, mégis látszott, hogy lehet valami abban, amit mond.Ezek után a Bizottság vezetője drámai módon azt közölte a részvevőkkel, hogy addig nem mennek haza, amíg nem jut nyugvópontra az ügy.",https://hvg.hu/360/20251224_Euronews-Hogyan-lepett-tul-az-EU-Orbanon-az-ukran-hitel-ugyeben
"Megjelent a rendelet a tanárok, a kulturális- és a szociális dolgozók béremeléséről",2025-12-24 09:47:00+00:00,Gazdaság,"A kedd esti, 240 oldalas Magyar Közlöny egyebek közt kihirdeti a már bejelentett minimálbér-emelést. Eszerint a teljes munkaidőben foglalkoztatott munkavállaló részére megállapított alapbér kötelező legkisebb összege 2026. január 1-jétől havibér esetén 322 800 forint, órabér esetén 1856 forint. A legalább középfokú iskolai végzettséget vagy középfokú szakképzettséget igénylő munkakörben foglalkoztatottak garantált bérminimuma teljes munkaidő esetén 373 200 forint.Ezen kívül több ágazatban hirdetett meg béremelést a kormány. A szakképzésben oktatók átlagos 10 százalékkal kapnak többet, bármely minisztériumhoz tartozik az iskolájuk. A havi alapbér kötelező legkisebb összege náluk 775 000 forint lesz.A tanároknál intézményi szinten átlagosan szintén 10 százalék a pótlékok, megbízási díjak nélküli illetmény emelése. Előírás, hogy a 2024/2025. tanévi teljesítményértékelés alapján 2025. szeptember 1-jével adott illetményemelés a foglalkoztatott számára egyértelműen meghatározott maradjon, és az összeg ne változzon.Ennek alapján máris módosították a nemrég meghirdetett, még hatályba se lépett tarifákat. Így a gyakornok fokozathoz tartozó havi illetmény 2026-ban 705 000 forint. Pedagógus I. besorolás esetén 718 000 forinttól 1 400 000 forintig, pedagógus II.-nél 725 000 forinttól 1 490 000 forintig, mesterpedagógus esetén 785 000 forinttól 1 790 000 forintig, kutatótanár esetén 915 000 forinttól 1 930 000 forintig terjedhet a bér.Tizenöt százalékkal emelik a fizetéseket a kulturális szférában: a pontos meghatározás szerint ez vonatkozik az állami, önkormányzati és egyházi fenntartású, továbbá a nemzetiségi önkormányzatok által fenntartott intézményekben és szervezetekben, a központi költségvetésből rendszeres támogatásban részesülő, kulturális közfeladat ellátására az állammal szerződött szervezetekben, az ezek tulajdonában lévő és kulturális közfeladatot ellátó gazdálkodó szervezet vagy az általuk fenntartott felsőoktatási intézmény kulturális közfeladatot ellátó szervezeti egységeiben, egyéb civil szervezetekben, a központi költségvetésből rendszeres támogatásban részesülő szervezetekben dolgozókra. A kulturális közfeladatot nem főtevékenységként ellátó intézmények és szervezetek esetében kizárólag a kulturális közfeladatok ellátására irányuló szakmai munkakörben foglalkoztatottak kapják meg az emelést „beépülő jelleggel”, a 2025. november 30-án fennálló alapbér, a bérpótlék és egyéb bérelemek együttes bruttó összegének, továbbá az illetménykiegészítés, az illetménypótlék és a rendszeres kereset-kiegészítés bruttó összegének alapulvételével kell megállapítani.Emelik a gyermekvédelmi gyámi pótlékot. A kiegészítő szociális pótlék bevezetésével megvalósuló emelés kiterjed az állami, önkormányzati, egyházi és civil fenntartók intézményeiben foglalkoztatottakra egyaránt, függetlenül attól, hogy szakmai vagy technikai munkakörben kerülnek foglalkoztatásra.A 2026. évi nevelőszülői többletdíj támogatás alapja 350 175 forint/ellátott/év. A kiegészítő támogatás nemrég, október végén megállapított összegét tovább növelik: a gyerek korától függő 655 000 – 716 650 forint helyett 715 000 – 776 560 forint az új összeg.Emellett új gyermekvédelmi és gyámügyi ügyintézői álláshelyeket létesítettek. Erre a jövő évtől évi 1,8 milliárd forintot utaltak ki, a gyermekotthoni férőhelyek bővítésére pedig jövőre 1,5 milliárdot.Arról is most döntött a kormány, hogy a büntetés-végrehajtási szervezet hivatásos állományának tagjait és igazgatási alkalmazottjait javítóintézethez is „át lehet rendelni”, vagyis most teremtették mega már meghozott intézkedésekjogi alapját.„A javítóintézetben nem lehet a büntetés-végrehajtási logika szerinti működés hosszú távú megoldás” – mondja a Magyar Kriminológiai TársaságÁllásfoglalásukban arra hívják fel a figyelmet, hogy most valódi, szakmailag megalapozott megoldásokra és a gyerekek védelmére kellene összpontosítani társadalmi szinten, nem pedig a konfliktus fokozására.Az ilyen átrendelés a büntetés-végrehajtás országos parancsnokának a jogköre, és négy hónapra szólhat, de meghosszabbítható. Az érintett bv-alkalmazottnak meg kell felelnie a pszichológiai alkalmassági vizsgálaton és a kifogástalan életvitel ellenőrzésén. Az intézetben rendfokozatát nem használhatja, és polgári ruhában dolgozik.Egy ide kapcsolódó kormányhatározat a Budapesti, a Debreceni, a Nagykanizsai, az Aszódi és a Rákospalotai Javítóintézetet a „szociális és gyerekvédelmi, gyermekjóléti feladatellátás és irányítás intézményei” címszó alól átsorolja az ugyancsak a Belügyminisztériumhoz tartozó „büntetés-végrehajtás” cím alá, világossá téve, ami mintha nem mindenkinek lett volna világos: ezek eddig szociális intézménynek számítottak.Még egy iskolát érintő, nagy összegű egyedi támogatásról is határozott a kormány: a hódmezővásárhelyi Szőnyi Benjámin Református Általános Iskola infrastrukturális fejlesztésre kap egy milliárd forintot.(Nyitóképünk illusztráció)",https://hvg.hu/gazdasag/20251224_rendelet-tanarok-kulturalis-szocialis-dolgozok-beremeles
